domain,spf_record,reasons,ip4,ip6,include,a,mx,ptr,exists,redirect
090000843.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000844.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000845.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000846.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000847.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000848.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000849.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000850.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000851.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000852.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000853.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000854.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000855.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000856.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000857.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000858.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000859.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000860.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000861.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000862.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000863.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000864.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000865.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000866.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000867.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000868.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000869.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000870.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000871.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000872.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000873.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000874.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000875.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000876.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000877.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000878.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000879.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000880.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000881.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000882.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000883.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000884.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000885.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000886.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000888.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000889.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000890.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000891.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000892.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000893.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000894.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000895.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000896.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000897.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000898.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000899.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000900.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000901.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000902.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000903.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000904.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000905.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000906.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000907.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000908.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000909.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000910.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000911.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000912.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000913.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000914.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000915.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000916.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000917.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000918.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000919.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000920.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000921.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000922.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000923.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000924.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000925.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000926.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000927.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000928.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000929.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000930.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000931.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000932.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000933.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000934.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000935.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000936.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000937.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000938.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000939.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000940.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000941.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000942.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000943.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000944.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000945.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000946.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000947.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000948.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000949.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000950.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000951.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000952.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000953.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000954.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000955.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000956.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000957.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000958.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000959.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000960.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000961.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000962.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000963.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000964.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000965.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000966.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000967.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000968.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000969.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000970.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000971.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000972.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000973.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000974.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000975.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000976.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000977.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000978.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000979.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000980.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000981.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000982.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000983.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000984.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000985.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000986.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000987.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000988.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000989.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000990.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000991.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000992.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000993.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000994.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000995.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000996.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000997.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000998.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090000999.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001000.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001001.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001002.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001003.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001004.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001005.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001006.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001007.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001008.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001009.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001010.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001011.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001012.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001013.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001014.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001015.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001016.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001017.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001018.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001019.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001020.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001021.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001022.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001023.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001024.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001025.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001026.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001027.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001028.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001029.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001030.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001031.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001032.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001033.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001034.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001035.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001036.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001037.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001038.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
090001039.xyz,v=spf1 +a +mx +ip4:65.21.196.90 ~all,"suspicious_domain,abused_tld_xyz",1,0,0,0,0,0,0,0
